,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
77179,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
77180,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
77181,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
77182,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
77183,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77184,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77185,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77190,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77193,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77195,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
77196,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77197,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
77198,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
77199,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77200,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77201,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
77202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
77205,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
77206,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
77207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
77208,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77209,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77210,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77211,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77212,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77214,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
77215,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
77216,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77217,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
77218,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
77219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
77220,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
77221,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
77222,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
77223,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
77224,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
77225,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77226,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77227,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
77228,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
77229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
77230,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
77231,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
77232,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
77233,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
77234,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
77235,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77238,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77243,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77244,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77245,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77246,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77247,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77252,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77253,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77254,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77255,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77257,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77262,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77263,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
77264,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
77265,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77266,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77267,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77268,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
77271,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
77272,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
77273,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
77274,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
77275,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77276,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77277,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
77280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
77281,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
77282,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
77283,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
77284,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77285,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77286,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77287,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77288,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
77290,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
77291,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
77292,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
77293,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
77294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77295,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77296,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77300,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77302,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77303,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77309,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77310,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77312,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77314,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77319,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77320,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
77321,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
77322,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77323,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77324,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77325,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77328,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
77329,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77330,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
77331,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
77332,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77334,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
77335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77337,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
77338,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
77339,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
77340,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
77341,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77342,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
77343,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
77344,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
77345,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
77346,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
77347,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77348,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77349,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
77350,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
77351,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
77352,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
77353,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
77354,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
77355,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
77356,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
77357,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
77358,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
77359,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
77360,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
77361,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
77362,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
77363,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
77364,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
77365,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
77366,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77367,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77368,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77369,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77370,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77376,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77377,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77380,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77385,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77386,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77388,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77389,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77390,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77394,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77395,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77396,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77397,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77399,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77404,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77407,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77408,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77409,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77413,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77414,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77415,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77416,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77419,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
77420,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
77421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77422,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77423,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77424,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77425,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
77426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77427,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77428,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
77429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
77430,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
77431,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77433,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77434,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77435,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77436,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77437,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77438,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77442,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77443,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77445,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77446,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77447,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77452,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77454,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77455,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77456,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77461,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77462,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77463,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77464,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77466,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77471,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77472,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77473,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77474,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77480,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77481,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77482,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77483,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77485,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77486,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
